image,question_id,subset,answer,data_source,width,height,file_bytes,file_sha256,pixel_sha256
VG_100K_2/2388693.jpg,30116864,simple,2,imported_genome,500,297,142406,f3dfb4ae06024723865833fa5fec713a4eb7701502f375b3ef0bc93157689df0,54dd55dfbed2810092028b7ceac972620a5f8f4e14d00d52acb951c6e060472b
VG_100K_2/2388737.jpg,30116840,simple,2,imported_genome,500,500,72250,cce7ffaff5bf23151558f0f9886c06f47238938917f2ca193a6a8960cea8ea78,180a7fbc9df88c3651a64638d1dd826251ccf4decb072f4b6675520c13c28e9e
VG_100K_2/2388850.jpg,30116778,simple,1,imported_genome,500,375,147467,ca525819ad56897ba428cafd4aad4efacb94d1900ddb379931ec92308cddff5a,181bb34269d5ef5101d235dbbc472f5d702493478f66d70eafe1f7c09f395697
VG_100K_2/2388871.jpg,923888713465,complex,1,amt,500,333,116161,a9f0e48251ccbf48d0f2bed99aaa1e0b3c2d87ec52d41da1ac56e07a2b153757,fbe302aefccbac09e8ea387939c3c79c119c9e6507d7d61d58b7dec9d14d9e8a
VG_100K_2/2388919.jpg,30116721,simple,7,imported_genome,500,375,80676,bf92fe796277cd071c6837fe21c4294a8dc720ffeb77daedeaf9ce2deab96ee5,4348feddd923cd4c1a96681765bd1a039360f58f1880991b2f7bc1d8568ab662
VG_100K_2/2388930.jpg,30116711,simple,1,imported_genome,333,500,164396,31c9d4611fbd2e480dbfcd91cb29ce248716ad73e0e1102b2eccfcd4c5a6d2f5,06784cc004098fc9977fe83fb73c38019485f5206f4dad869d091b96bb3df016
VG_100K_2/2388932.jpg,30116709,simple,1,imported_genome,500,333,164934,362491b18567957d8d1b19ce618167ae45d3869c4a68bc00b7dca76ee18108ee,2b53f03fc559adb1cf74f52862bae3aea564496b65fa4ea9c8e285c46a6c5312
VG_100K_2/2388999.jpg,30116668,simple,2,imported_genome,500,366,146305,93d61ab679af219be660276c8f50f08dfc054e79d51bc05ad75776106f5cad2d,575db999d9930339fb16370a5399258ee857006925c7976389d30a68d8b13d4e
VG_100K_2/2389034.jpg,9238903417954,complex,1,amt,357,500,140636,a274d8c46c04c8d24a8b14ed3202b8c15125c1a25231e226bcc326e347d94fc7,39302798f58bc94582cd5fe22e6671064b79fda2106845d2a831c1448f3ed980
VG_100K_2/2389046.jpg,923890461784,complex,2,amt,334,500,196942,57ad1daf16635d6d35a152b8e90f10fafc9ffbd0251d19a72ed40abb1f2b4bc9,eb2aa18bd206f55aa9a789f3e451b9438da72497defd1db7916af7295ee3fde3
VG_100K_2/2389047.jpg,9238904717582,complex,0,amt,500,363,136415,9eaaeb2754a4bb782223dc02dc87a64f57b6e329e28cb10e00cd9676a3996a87,f0089bafc2d61281c45141a82c63ffa0abdf94d9438d7aff07b54a15e2f63914
VG_100K_2/2389057.jpg,30116628,simple,2,imported_genome,500,333,89550,f9c214f8ffe97486b5f6bceaad4ddbc2c0639eb63e016c5cd924a7a4fa19c725,2d1fffdcbf8dcc3e704bf3ddd0a647593474f1e0510c18961c61417d0f91f82b
VG_100K_2/2389081.jpg,30116606,simple,1,imported_genome,500,250,80660,a9723cb42a0ca0e49a1333f7bdd3f639192b435a8049994bbe8f3a53930f15fb,96f7324145ae1ce5a39e41972c0b51e3d39114162a24dd514e029f7397b9557f
VG_100K_2/2389088.jpg,30116604,simple,3,imported_genome,500,375,197646,912c9055b7dd14478af23d57a200f68a94029a85775ba73a0bece214dcde208e,533400d87e77a6eadebabc64ce7d5f3ee95340d6b02f3fdf86999fe7b2a6a52e
VG_100K_2/2389193.jpg,30116531,simple,2,imported_genome,500,494,206493,002746442e533227f906a1bbc413bb737ffe5be9e86138908969e3e055fb5914,4cfff24ed769798389f2e7d0db52ffe6b8552b6b3894e01ab4b26a9c9f13ba1b
VG_100K_2/2389232.jpg,30116516,simple,4,imported_genome,500,375,174414,8f670886ae2449fa3ec46b69b328eeb76a715416a4cb7b1b000a1f2632fee41f,c61f1a4108eff34d43f06ddce6616fc476bf013ebb982ff0ef3c35180318b6e8
VG_100K_2/2389286.jpg,923892863741,complex,0,amt,500,333,151929,da04ca57c515b12b56e85b9928164459d6a82b4a968c5022b4d5ce9d65766eeb,6eadf694848c88f332ffbda57518cf1cd2bf4d6e7be5ab0077c04fe26e84575f
VG_100K_2/2389315.jpg,30116469,simple,1,imported_genome,500,500,192125,feff57bb0a1ecf87981cabd246c36312298e9469ee59c7e3693352f079f5f7ff,e013b356cbbf26ea62620086038aebd5368a625452939068eeebf69cc37dca4d
VG_100K_2/2389357.jpg,30116438,simple,1,imported_genome,500,333,90377,4b9b28bf068f59eb2fe34423b51b3ad790f2f8dfedfcaabe8f897af9831a5f14,c4642edbb5a50379977e54c379704a26e8e6d7502a8c2837bbdf901cd531054c
VG_100K_2/2389429.jpg,30116393,simple,1,imported_genome,500,375,108091,2b97b352d7ffe417dfa3ef244fefdd5760167bba823ef46f6e850a5fed7ccd4d,fc572084262317424566e3f8682ab9af3a637a5a42a010a74f8a9ff6d27e1ff4
VG_100K_2/2389474.jpg,30116368,simple,1,imported_genome,500,374,105451,8acb5ed5782a174d8e37e0b87f0bf2eb299c44bd8596f68352eee150987aaab2,1f54578f64617534f5c305466dd46c3ecf1c77b95cd7cc46bac30877cd3404da
VG_100K_2/2389481.jpg,9238948112606,complex,2,amt,500,375,134222,3f23589fb0ad2fdb02ba993b80a7461db310a7b95de7fbe39623d8ead31cf93a,0f1b1e49047742d1e0705f5c3aa687a9144435aeb5317e75ab1c3621c6ecc909
VG_100K_2/2389530.jpg,30116338,simple,1,imported_genome,500,375,146690,38b17fd4c9aee363e74ac8661d78bbdec40737d127ee69622f63c73cf4f3de46,42d493dae348d376ea3c1c4b02c81a325259ea9b1e39df34b863ee1d6a2c56e7
VG_100K_2/2389567.jpg,30116310,simple,1,imported_genome,500,332,65766,86faf772ddf235fccccfe775d3468f4d2aa864b509a7fb7703e16cd9b6c0139b,7790e030a9b7efe655321cc8727aea94becccfa6066dbb6aa9fc92d869700c7e
VG_100K_2/2389569.jpg,30116308,simple,1,imported_genome,500,500,302674,f09e67e24c14259ae93ff4aecafb99410e05c789aa6af8e9dbb3128e3ed73bbb,ed519ddf6ca8184b870f6342c7a97c365068ab0fd12de3aa4224fab8f1d004d0
VG_100K_2/2389572.jpg,30116306,simple,1,imported_genome,500,375,148299,9770c27f986f69effd94426abee98008d0405735f9debb5b3815c5ef1ca80ece,c7952cdbd3262ead99e6e453151d0105ba14694fa0a8d71908d23555c6ac5f90
VG_100K_2/2389590.jpg,30116293,simple,1,imported_genome,375,500,142002,c3c6693962f4276a2271db4454e8ff17a0f9e5ee0c26eb3dc87a7668e35b4f97,c9b8af9eafffd007431527ab782a4330b4eb2f080c6d0824de2944c595fbcb4d
VG_100K_2/2389638.jpg,30116256,simple,9,imported_genome,500,375,129194,fb81a06c9d9e4f1e732815f3f7aeb1bcca8312782bc0f2665f0da8f4dfcfcd30,8e97fd167ff76291a9b20f3b2d0476225cb4fce1b672f0d13bf2df0bf74666cd
VG_100K_2/2389639.jpg,30116253,simple,1,imported_genome,500,375,167418,5c4c3d89034fabce56cad7909b5075342196c625c66c0fd6b79f251ae5b8e1e4,a0e88383c959cc1c1abf3628c6cf3e8901c2e32b6f06457008a29cbe59144296
VG_100K_2/2389645.jpg,30116249,simple,5,imported_genome,500,375,87278,b3be9c125002b1970d4b8217add319a1b404ed1313e983155d8111469ebe98eb,05309949406aa0789d29e89c7708e51270995acc1cac69e0a46c5078999bebc1
VG_100K_2/2389679.jpg,30116221,simple,2,imported_genome,500,333,91666,5ba402d05b4f796bc9ee72314f0e5eb0d7762edb472a353c5badbe6f7dd56b37,befa2f0d209b0cba5994e84185ef618fd14cd3ae3e0b90c716b5da4d688e71e2
VG_100K_2/2389710.jpg,923897107318,complex,0,amt,500,357,99555,39646a0d82281a9674852dc334b7c3d794eb342bc6c8677c93066e4bec9e1ef7,5b2b8eebf16dfaa02975eb4283d542303ff338b3099992a6275e5788618f2428
VG_100K_2/2389721.jpg,30116190,simple,1,imported_genome,500,500,156682,b71e4325f211e7a0113638d5b6d7e1db25d98707695535e23d2e83e399f49379,8d1bfd576a0da0e194ec47e54b0ad1bbe809bcd0ce2541481a01a4df1bbdc443
VG_100K_2/2389737.jpg,30116171,simple,1,imported_genome,500,215,106226,dd11f257cbd7d8f77de01a006286ff53c2012b9bb9816f3e58cf973167e00d9b,1440b93853a6a13d7e89b905487d68c1df81b0dae9e2b7da30aefd7844da39be
VG_100K_2/2389743.jpg,9238974313701,complex,1,amt,500,398,181256,cb9ef43134ae8d171bda03f8c1dd79f5f3b89b9e2fee97ddfa21316807af0f2f,16b9c37b621f82683ee781f053a4258b6c2843c55c9a6e9fbd3d5ad475f3275f
VG_100K_2/2389749.jpg,923897497547,complex,7,amt,333,500,173264,87b5c41f191ed90003d8394817d0ed44e37bedb9495c4a715e5e410223499d5d,3ca9107d32b393132fe90a7e821ace94b966e3b47100d04039406f51a94639f4
VG_100K_2/2389775.jpg,30116146,simple,1,imported_genome,500,375,119204,ab5020b1449978ff5aae64c8b87fe7ffcd52ed625e1fc6ad6cf4cc6b24587723,a25858069b053fc0655fa4d9fd552ff6c71aadde46fba1b7a41dcb9998617dd1
VG_100K_2/2389783.jpg,30116142,simple,1,imported_genome,500,161,38969,2b5253cde2eeb8725801c7047f6cd903160cc697f7c26e439769eb84f7fbabb6,6f22f5c7e4c1df1fff010af24e5e4bc707c2531775fbe1b66fe86508bc0b7735
VG_100K_2/2389792.jpg,923897926086,complex,4,amt,500,333,156340,48546c1c8576477b8496f1958bc903196fade9d27453877c1d155dbe09336c36,7a17085148f113a88b24695db44fab674c00b1a3b7f4580a368e4d1f908e93ab
VG_100K_2/2389804.jpg,9238980420248,complex,1,amt,500,333,154089,2960331636f6061609218690b92865ff78b77f2ed0f9c1aad17eeefb1cd9d4a9,d6af9c3dbc71483a1bf696f4c6d30ef14ad1b856f6772df982819c588fc7a8c2
VG_100K_2/2389819.jpg,30116114,simple,2,imported_genome,500,399,94330,efac0088be8512656650e28af9a0168594e2bcadc5187a4d81b6c7c881fcdaf1,55086261590865ed4c742b8361cce137cb473f3c14f211518b0889a2ed76eea5
VG_100K_2/2389821.jpg,30116112,simple,1,imported_genome,444,500,207572,8fc6632d592a24516c9a33490b44fd6fce11da437bc555b35533b001a39fb554,6b688dead003356cc76648c19b86e3ff7c77de34d87f4ba84375c5ad14f7a092
VG_100K_2/2389824.jpg,30116111,simple,2,imported_genome,375,500,123654,693003c0d5f91e0757ea784df7d2002f752c5245a3c79e13b3339f8c449fedda,d5a0a65c21f3f1d3c0145378ddfc2917d219a717f770aaa1ff4ff95adf5fc731
VG_100K_2/2389847.jpg,30116093,simple,1,imported_genome,333,500,113864,7a1991d2c6c5c31381d9b68f06226487852f2adcc330ea631d420c20de4e43bf,e51fb7b8bbdd2c8b47ea5bd34697859e71f31bcf9d80a2afcdd0c21eb0dc93cc
VG_100K_2/2389877.jpg,30116079,simple,4,imported_genome,500,500,158289,8718fec4da31c57d40a7a63e0c9238e44f9d2a04cc2bbdcbe4c67d4ce35c7d1c,a72d547272786d7374e5a847561e950ad2a46eeeb9acce1b4d04e4ce28d40c2f
VG_100K_2/2389890.jpg,30116074,simple,2,imported_genome,500,375,37196,42c45ff1982b807de8c4de382ee68b09b9f33f54cebb29e78809dfd5f346bf10,2087bdadf1819a248fb17fc2fd6cfbf0a6e8ab48b73371faf263f4b9ea017ae4
VG_100K_2/2390049.jpg,923900499853,complex,1,amt,335,500,155841,07713257445a0ace9dece827e7c847595a605bc68db458b7082bf1f2982a963a,b971763405ed86b881ab5c6e8eaade8305e2d70e9cb8d5811821c37c8cecc92e
VG_100K_2/2390068.jpg,30115972,simple,2,imported_genome,500,375,120445,bafca4bdcb4e39f82d04e33c9097a03b9ff49d14eaa7965e00d951ffb8434e58,2dd5b253308751d15c0bc5c1edf798cc6c282e6b21d8184812b846a788b3cd78
VG_100K_2/2390145.jpg,30115918,simple,1,imported_genome,500,332,92065,5bdd6a6970f2a9a9ac95bff5ac7335258530afbd4ddb263fdb7ef62c34396808,d07df14bbfd46af978b5022298d78f9cb7c3c9022659b87884bb579a7fd5d3c9
VG_100K_2/2390155.jpg,30115910,simple,1,imported_genome,500,500,173925,4d968e1f800e5b21538bd019f2d8b567d4006d682cec09a71fb862501469a48f,c25af518631c359948c3b0d95e9bb0c4bbb94ee93f2ccda70eef0f208b7fedc1
VG_100K_2/2390162.jpg,30115907,simple,2,imported_genome,500,333,140657,10e4b1dbf1bf59d0df79d688f1bc6ca9aeb86125460443e34dda3d8a8248df1d,c1854b9705dcc5791a9bdf6531df958e3060e3142ad9ee962ac93f4bc8680daa
VG_100K_2/2390229.jpg,30115862,simple,1,imported_genome,359,500,152141,668bc8a3fbd9e5b5407269dbe0875d782f3263aad33872379cdeb409d2f9d952,ad2c8befb824a952088d6842a2e2f8fbfb250fdb287b5c113e4c702a8acc8572
VG_100K_2/2390246.jpg,30115852,simple,1,imported_genome,500,157,54613,ca1580f51785a651857d4a4bdb2ebbf047b6f1e3abf4c368aa290205f97f8065,9421fe5337dca43dc2fd34e2898acc979c9303348a148b667d9edc972633029b
VG_100K_2/2390347.jpg,9239034719845,complex,0,amt,375,500,143872,ed8cbc128f3a9a05b761f5bbd94c5887d557b789db5cd58f8caa0edda0c1e23b,ca4a75faeb4c9171a5b45e20e81f96cd64ee4376c220b4ad228317218c7d31b7
VG_100K_2/2390355.jpg,923903557001,complex,1,amt,500,337,156975,1bd4c5f3954f15a5caee672172d66e4d841bd67974a8c143bfb2d08a1546d2d9,588fb39fa428c62526ba836aeec1c16fb34249171c0150f1c41a8139d431ff87
VG_100K_2/2390368.jpg,30115763,simple,3,imported_genome,500,332,150567,25d69751b3d3aeac7bfc30386cc6db653b832a8e1fb05365ee2d8e2fb9b701fb,b93c0fabbf1eec22e0795fef318169cc0ebca6798cedcb30379678fe47cf9c49
VG_100K_2/2390370.jpg,9239037021220,complex,1,amt,500,375,129364,41eb230920483c07f7a261b61edc759e63edb73f52e4887c30d0c05ae656fa4c,97f363642d13bb0feee343a501aa6cefbf5352475c9fbb0a5f2a84cf0e92f106
VG_100K_2/2390385.jpg,30115750,simple,3,imported_genome,500,334,127490,7805a0bfa2fdbdb72c65be739519016330dc8cf2d6175006ed0963a810825089,adccb21819e875caf0b537e84aba0516f39c17a0b5481d4a517a43dbed25bdc3
VG_100K_2/2390393.jpg,30115744,simple,0,imported_genome,500,334,118221,d87f7c3ba2dc7b25fd4e74dd0811192e60fb94ccafdd4bde2a77e73ef4557a0b,27b364c81d4d72964c01332d0fabbcdf6e8cb3c5f79b4fbcf76974eaa6506d22
VG_100K_2/2390416.jpg,9239041621060,complex,1,amt,500,375,117307,b7e9e7c575cf0650a0a77f04d3c9300689ca18242da93ecf174439fd38c06d95,1d1c0f799ae56b9864e0a353ec00cfaa9a7b2033f27ab898731caff5d225508c
VG_100K_2/2390419.jpg,30115721,simple,2,imported_genome,500,333,79573,6ef6102dd5c35a89131e7098d24d4fc2af1f64ba02256c7c8debe7b753cbe1e2,d18787647c38ae5a9d9270af04f9e1b0b9f60d641f5429850aea274325fc18ed
VG_100K_2/2390459.jpg,9239045919497,complex,0,amt,500,375,210078,61189e1f3d511fe05fff29f65a42a6a78ff7986422fb542212bb10db07d68895,3741c93fa9274a272e3206cf5cc19dfb5d2ce3c2c8df85f4db5590ca1638d6f1
VG_100K_2/2390466.jpg,30115688,simple,4,imported_genome,500,500,206188,60167145397098b3e0055329a75e7b960cfcebe27d91e9b6053e9163b255f156,900e2b280140290074e0e1b2ffc3709a0d28919d40146fc3cd8c915f86fae9df
VG_100K_2/2390470.jpg,923904705782,complex,0,amt,500,333,115387,78c1875108f02b39cac3624b9b2541a97cba5a300a80be5a64371af393bf0e5c,fbfd34fd9cded3885abf0f10916fafbf3bb20a5c6599c6f55c8ae50fc63c8d7a
VG_100K_2/2390485.jpg,9239048512623,complex,1,amt,500,375,107675,9c8d0da1f911f2473c65a3b488064b07e8db21d1fe500d2b32fa20fa340dc135,384e9329d8dc93b7f316d9f06f74b6fb9e50f273c32f7155f5b5969cf2c3a7dd
VG_100K_2/2390498.jpg,923904986223,complex,2,amt,500,332,136004,2e2f3881e12756d2ac74d31b3d6f3b3bc0a0c86c4b1b36f140fe2234ad66d994,38a5126af33bc1840a7307bbfbeabcd9b627b89c784d6749734ecb3e72a73581
VG_100K_2/2390587.jpg,92390587806,complex,2,amt,500,500,157469,57a75553df52d7e83c38cb5071fd7ebc8b2e5d2641ee692a79a7406bfcdb1bd3,a660028f61ab7042e17acd493565ed956570f0ea7cbffc6ddfedad245d94b62b
VG_100K_2/2390588.jpg,923905881950,complex,0,amt,345,500,103616,af1278853b4d036e320a33154c14cabcd2433f1dfd689c9298cd19c7d1f6597a,c7d07ba34f0024d03215ddea29f18e0b84cf0888fb7e264c7e49056fef0a3312
VG_100K_2/2390604.jpg,30115597,simple,2,imported_genome,500,375,136802,7cf7565067085e4bc7dd516c25fb1a3260202cd124ec053053bbaf05fcff8970,6030dac43261d665191f460cbae711cc5c0d989730514e9c6aca5ee506bb2235
VG_100K_2/2390605.jpg,923906053985,complex,1,amt,375,500,152571,bb6d450ab14b8e80f25d84716f6640133c9283250e448f3360ff2db882f4a74b,2bc4964e91219bb3c1f9757e73aa02a19676a21dce8a564e4a8cd6f45c725e67
VG_100K_2/2390631.jpg,30115575,simple,1,imported_genome,500,374,124297,82079614db8e2077f15f7310493f708cc791d43941fe2bc493bd72433cca7a64,d4af74582d2aec1f776a27911c9ba2f56d61c26af32d6d6b9e01e98d3d2ecef9
VG_100K_2/2390635.jpg,9239063520919,complex,1,amt,500,500,162461,ca2047ed14fbcb19b1b12f8648ec672346e8f9a7b5bae6bec1ee862134c3b8b7,e3ccef50f5582b4240f74f34fb8c71d169272f2feb7c48c7afad23b164a36606
VG_100K_2/2390645.jpg,923906458344,complex,0,amt,500,375,156461,e37f4f477c281b2a1f62837539d177c63cb608faeb55ad462e0252b7b6a2cc42,aeb58667debd5ba9dbc72c9b7178a6ec4b006730312202c215350e475a180579
VG_100K_2/2390656.jpg,30115561,simple,4,imported_genome,500,333,127852,f3f1f2b898e1bcf547ce4cdeba778c35d5b79575ef5e90b8a6cb4a6c4d3e4c64,778c846bdb3e84f1211572d6578771d06d501702130ce3dd9d097293bf268ca2
VG_100K_2/2390657.jpg,30115560,simple,2,imported_genome,333,500,141434,0811d8dba65c22b64ecedb022209326ab2c07fcb8d8c4d4eec6dd4a8315e06a2,29d3886e32e402998a197287ee37d2bfe6e60dd0bcb9a7a11686c74156d71fec
VG_100K_2/2390691.jpg,30115536,simple,4,imported_genome,500,333,134167,3b6792e1b64fa2c4cd2651febc1105ae96bdf1efa7b2d5b454f0b445821099d3,7fdcb93c8c6cf01a864fb9074e1aa561db9567820f3218939430ec5031163a48
VG_100K_2/2390699.jpg,9239069915362,complex,1,amt,500,332,89029,085589f300b382ba58bef1448eeda8c75b0f0949cd56d55e01951af5007d2b15,86f17fe9b86ed2d0762520a5080cbc6e93fecefdd74520fec3a46e4f1be7db50
VG_100K_2/2390715.jpg,30115525,simple,1,imported_genome,500,333,74857,3669bac0ef37e6e826cb5397bfcd617095a3327ad50b70efd67679cc9677196a,e213a8d77e1496a334ccc9a90422b4bc6d57a5b514951110a00b594ac92c71c4
VG_100K_2/2390752.jpg,30115503,simple,1,imported_genome,500,334,83794,ba129ef5a8ce7479c4ba80187b969cedc465133994353e945c4a92d3d8b50af8,e1353c1335c2b8b676afb8a22a64855a274b33fff935800161978e83c8a406b6
VG_100K_2/2390769.jpg,30115483,simple,1,imported_genome,500,331,67290,35e977ed2db953b2555a7c781a3e4eed487353035de97eee9cb22516d691bad4,4b6d56b38f0836f5fa7c7a0a058fbf6697f28f79e385ec813e90afd932653944
VG_100K_2/2390784.jpg,30115473,simple,0,imported_genome,375,500,125931,4d59876555bb009d58c5a4796b685565fc2dbc2eee5399d8513ead44e96365d1,a162b80297e3419d56b4194b838b6efde26dcd231c19c4e1774cd7afa3d74f24
VG_100K_2/2390796.jpg,30115463,simple,3,imported_genome,500,375,156472,ed3e328e26b6aea58d5de6bf7f1a368e809276914189b2a8a9d5da9a2cc1bf79,3a3a99a60b1a24939f7e2486d6c554f4895583718a1a85c71a484e4f65c31ff5
VG_100K_2/2390827.jpg,30115437,simple,3,imported_genome,500,375,178660,97c8aa391d99dc3d5aae036e17dc257e815798052e861f4682b48c13f6322989,d35c134735a45e9904d0b5017db04328b17001f73e8e6cb1a576786fe1603679
VG_100K_2/2390835.jpg,30115431,simple,1,imported_genome,500,296,107689,d7e31cc02794d236853e9a8434867d7594e9c801f915fbdf51fe55545e9cb756,ccede03cf2ea165771b1b3a78a12b23585bbd049e395a9f717ba7e62210d4420
VG_100K_2/2390840.jpg,923908406426,complex,0,amt,500,474,222509,fbcde952f0d476ca925967a66623952ce21880381ddfcfd8de1ae63c6d462821,c888a9466ad4032f9c79aa0f66ecc0278b2d044920ef1bbca412b5207cb5703e
VG_100K_2/2390918.jpg,30115387,simple,1,imported_genome,500,375,142636,62b693fb2f660aab9e1b165ae0f545ac1153ac7530db7a3626e767385ac68433,7e11430cb0e626212e6cca0b844e193cba8be49653d5b9f8d229f37afa07cdc1
VG_100K_2/2390930.jpg,9239093019155,complex,2,amt,500,374,155752,24ef78ca4d0fc986958e8b8e6b5fbeea24070944dfb166b956d69d10848ce11d,b24b42af6319af94a1404d7eba301b70d04271d99d929a67f9bde994d98f89c5
VG_100K_2/2390985.jpg,30115349,simple,3,imported_genome,500,375,169332,bd83de87edefd1b650384aecef0dd5c22af2d6b6bbda1c32020a2ddb74f8589e,2de60da274974ab2733dd8a7e6992609bbada26d84abab4b23e9dfbdd680ee67
VG_100K_2/2390993.jpg,9239099314782,complex,3,amt,352,500,168815,e0396712bc7fe0820c61fe6d4ba51242d8f127ba5d9423ea3aba58b44981078a,4270ae255898e0cf39f4813017aa9522f570a7e76047cbb62c8523ea879db109
VG_100K_2/2391007.jpg,30115332,simple,2,imported_genome,500,375,138964,c7fd70d52b9fb842609155211c79d5c85dcf037bc8ac589d147ed12f4b8ca878,aad21cc6455a8fc0dd5533af9e96ed29e2ca1bc249ebe5900eba9ff2e471ab72
VG_100K_2/2391008.jpg,923910087939,complex,1,amt,500,334,128977,f31ed800aab8b2f30f86f0f322a0c2722badee174dec7ef500c079e55727e49a,497c032d670285f0e13948e0ab8bf186a3c275ba4f877c44dd2b924d758f6e56
VG_100K_2/2391114.jpg,30115268,simple,1,imported_genome,500,333,131296,73f233447bbdb96a7880298fb8bbac724956a13abe534f6f9ddab66c84faa4a6,c903bcc97628558a888671ae0f3b5b9120902b216b2e91afd228ffc2e81d1246
VG_100K_2/2391117.jpg,30115266,simple,1,imported_genome,500,375,121085,9ca49f5274262cf5e95a29b7c60be1e3e7432fbf0c9824446c2c0a2171916981,58935295876e3a13594699caa9f16c34b673c7e2b95aeed5c3a6aa917554cf9f
VG_100K_2/2391123.jpg,30115262,simple,2,imported_genome,500,375,123635,20bc3b7d7b357de43435a008017048a5aac16ad881d75a6e6096c1d10e8b71ac,6a2cea466100e1efbb6fa613159c2cac86ac2d59ff6cf8e9096150050e685c41
VG_100K_2/2391141.jpg,30115250,simple,1,imported_genome,500,375,151968,93befaf505d3991666e62f4614fefc4abb90569af2cc1bf02f8d2255d1684304,15c624debb5956e9e18dcfce34d7a3400e35812bd8b9de3e676b12f37c3fe2d3
VG_100K_2/2391200.jpg,30115210,simple,1,imported_genome,500,334,107364,f8e37e66b382cdeb67587f17de16a08f662f08247108afa4c67c36f43467378e,4aac7cabe565fa5a902086cec502f99906ee0455706538988b5c1f578e2a8ebd
VG_100K_2/2391283.jpg,30115158,simple,2,imported_genome,500,375,162112,3a9c49bffde03abb0c12f72c320746bb638bb4c29d2ddd6393eba1d7485477c0,852548533a2449b5bccbb0366f0ec35ded2c229ed1a0706cd5114131b35ce8b6
VG_100K_2/2391297.jpg,30115152,simple,7,imported_genome,500,333,123518,935aa241f53b49d561225671afd3c826c559e3cd4fc6e4e43bbd030ceeae497d,b553031f690c5e3dd23d546e9d69fc0603c4852386d566d83286fd2e6860af1b
VG_100K_2/2391404.jpg,30115082,simple,1,imported_genome,500,333,70949,2e1ecb80c8b7bc881297ae28560fba91be49feecb24b04b33315c14dec849326,c117a9625ffe6a6c1e0304994fd316839f7de883b5aba3bf91d2f0d67d21b802
VG_100K_2/2391423.jpg,30115067,simple,1,imported_genome,500,375,93121,d90ef30825c858da120b6959bffef75212bef739444c7c59032ad47f597910e4,6d270cde86190529b7916b72e8f5c835bfb002631d45ea5336df173c0fb64ad3
VG_100K_2/2391468.jpg,30115039,simple,1,imported_genome,500,375,89184,24b1274008300420ce637643fcb23d79ceb631ddfa9f68dce69d492302515765,9f4612880e91e0916529c70f66d2d5a5c31e443b84d91e115bff49894d4a655a
VG_100K_2/2391476.jpg,9239147620331,complex,0,amt,333,500,93391,bd83209d77df3c2e52f193c3674e8ae4fac861590af195e26a554ac4f31273a4,bd3d5daab736a822321fb7cecd1365cf0374ec7d1abbe49eebed85325ee9fde6
VG_100K_2/2391478.jpg,92391478552,complex,0,amt,500,333,150393,2e8f4f4d358f9ac7f60dd567a4253b76ae8bde7e11ee174ea9c82086dc83da8b,943a59b98fe0c3067d60927f1b1015a367e167db8217edbb5f23e5d3bc4970a6
VG_100K_2/2391501.jpg,30115024,simple,1,imported_genome,333,500,124098,a4fd01554f5906590ef4661eb5551c95e2484a2d1414707042f5afe2b49db4e4,5843d1cf6800386e85ce3e2704c854f0574dab7628f617dc55b211202ee7ff2e
VG_100K_2/2391590.jpg,30114968,simple,1,imported_genome,325,500,131531,c249a0bc3b39235639cc8dd80c7aa5b2867b0669bee289bfc1b0101906307e1d,d3f46cbed6943a19a2e266c7e2c90314c575401bd9eeec3f03641cd5be8f3c03
VG_100K_2/2391647.jpg,923916471310,complex,2,amt,331,500,130507,a2922b52cd625059744c74ca37cfb7278f9f75fd90f023144d60cb6ac8cce25b,f09eb6d40c7aa701c29e39b824be0f8421df8e93214f17558a1d4e74edc93d15
VG_100K_2/2391659.jpg,30114923,simple,1,imported_genome,500,333,114019,e884d93439f86f16717eb56f65c1fe56698377faf24560629c7559813826fcf4,1dfdbba7b232f4242c47767e87ffe217d79dc3bd995163ab431c8e6dbd2bea74
VG_100K_2/2391703.jpg,30114885,simple,1,imported_genome,500,375,208618,b7785f33ad180f172d0322b6b3c2e3dc09b249a3685b86b47b32bb91a2415491,adac1e383ed59d1b9e37abe1623f53c03ad7de38e6b29717c98f217452fe11ff
VG_100K_2/2391712.jpg,923917121561,complex,0,amt,500,375,156113,68fbe11bea15330aa0b5252bf81c1b76851f1debc969357df9d3e71714504cd6,fe4adbbcbe5158b994348c807c5db493f6ddf65b24c9a286fcadb431c29c733b
VG_100K_2/2391723.jpg,30114872,simple,1,imported_genome,500,333,156519,6b44574d3c79b085be69531d1c855f05f28cf1b38e32cb39505ca6a94e0e4e0b,e81780b01e9620c19f10002be0c9246898381d813739852022d3549c4db6c583
VG_100K_2/2391782.jpg,30114843,simple,2,imported_genome,500,374,173606,6a618d92d1cf0942377af2eeb008b72d59be1c13956e4cd1c5d3f54bc0427abd,50371e829b2c7b4eae15a593be29f63c0e97fc72098ade4f63ac339e7928489f
VG_100K_2/2391807.jpg,9239180718544,complex,1,amt,446,500,89980,8176ce0a1dac0d52a59f924ea377258a6a053691febcef42764db955daae8572,08e84615731826be1ec0256adfaa162e7f19667f7af089f97b95bddefae16211
VG_100K_2/2391833.jpg,9239183313146,complex,1,amt,375,500,265968,6f55e81b4b543b4743da19e5adb40052c48391fc3cb8a163beb823f930addc2f,c77b3d271dd4d662d274486d7166747c816d522324eab800014bc8a19f3ecff7
