sample_id,ground_truth,condition,replicate,layer,head,head_name,alpha,baseline_best_numeral,modulated_best_numeral,baseline_correct,modulated_correct,baseline_gt_logp,modulated_gt_logp,delta_gt_logp,baseline_margin,modulated_margin,delta_margin,baseline_entropy,modulated_entropy,delta_entropy,baseline_entropy_norm,modulated_entropy_norm,delta_entropy_norm,baseline_expected_numeral,modulated_expected_numeral,response_expected_numeral_shift,baseline_top1_prob,modulated_top1_prob,baseline_conditional_margin,modulated_conditional_margin,baseline_vocab_numeral_mass,modulated_vocab_numeral_mass,delta_vocab_numeral_mass,response_l1,response_l2,response_tv,response_js,numeral_changed,hook_calls,baseline_numprob_1,modulated_numprob_1,delta_numprob_1,baseline_numprob_2,modulated_numprob_2,delta_numprob_2,baseline_numprob_3,modulated_numprob_3,delta_numprob_3,baseline_numprob_4,modulated_numprob_4,delta_numprob_4,baseline_numprob_5,modulated_numprob_5,delta_numprob_5,baseline_numprob_6,modulated_numprob_6,delta_numprob_6,baseline_numprob_7,modulated_numprob_7,delta_numprob_7,baseline_numprob_8,modulated_numprob_8,delta_numprob_8,baseline_numprob_9,modulated_numprob_9,delta_numprob_9,baseline_numprob_10,modulated_numprob_10,delta_numprob_10
pccv1_n10_dense_r00,10,dense,0,18,13,L18H13,1.5,8,8,False,False,-11.644145011901855,-11.299674987792969,0.3444700241088867,-11.0,-11.0625,-0.0625,0.7003385222482265,0.517027088365483,-0.1833114338827435,0.3041531556766825,0.2245420114716342,-0.0796111442050483,7.531162236916776,7.799508560857874,0.26834632394109814,0.5306008614359985,0.7966202534815847,0.062347244710011684,0.5952031105814262,0.9896539645868643,0.9902498860611786,0.0005959214743143093,0.5339358050321726,0.376787634881137,0.2669679025160863,0.04085182688853262,False,1,0.00013862401556179098,8.150247389404707e-05,-5.712154166774391e-05,3.0626034172463605e-06,1.916754467676216e-06,-1.1458489495701443e-06,3.6942048838626253e-06,2.619892730334235e-06,-1.0743121535283901e-06,1.199332730473267e-06,9.638046735644828e-07,-2.3552805690878422e-07,2.8770496563784207e-06,1.916754467676216e-06,-9.602951887022046e-07,0.0001894765640277227,0.00011858539978598259,-7.08911642417401e-05,0.4682536167259868,0.20141714290015855,-0.26683647382582826,0.5306008614359985,0.7966202534815847,0.2660193920455862,0.0007977261309105423,0.001742599729055565,0.0009448735981450228,8.861936826750644e-06,1.2498809181801239e-05,3.6368723550505946e-06
pccv1_n10_dense_r01,10,dense,1,18,13,L18H13,1.0,8,8,False,False,-11.537863731384277,-11.537863731384277,0.0,-10.9375,-10.9375,0.0,0.6975769412072983,0.6975769412072983,0.0,0.30295381626927875,0.30295381626927875,0.0,7.559328847417007,7.559328847417007,0.0,0.5613190604874088,0.5613190604874088,0.12416333662690954,0.12416333662690954,0.9773623405785656,0.9773623405785656,0.0,0.0,0.0,0.0,0.0,False,0,0.00048084489674170256,0.00048084489674170256,0.0,9.374982996122506e-06,9.374982996122506e-06,0.0,8.27339345586136e-06,8.27339345586136e-06,0.0,2.3703669114159852e-06,2.3703669114159852e-06,0.0,5.3417042933350535e-06,5.3417042933350535e-06,0.0,0.00035179364155546374,0.00035179364155546374,0.0,0.4371557238604992,0.4371557238604992,0.0,0.5613190604874088,0.5613190604874088,0.0,0.0006572370486863555,0.0006572370486863555,0.0,9.97961745182156e-06,9.97961745182156e-06,0.0
pccv1_n10_dense_r01,10,dense,1,18,13,L18H13,0.5,8,7,False,False,-11.537863731384277,-11.995318412780762,-0.4574546813964844,-10.9375,-11.625,-0.6875,0.6975769412072983,0.6174599152804657,-0.08011702592683256,0.30295381626927875,0.2681594340027556,-0.03479438226652315,7.559328847417007,7.290011943667521,-0.2693169037494858,0.5613190604874088,0.7047800851252863,0.12416333662690954,0.4109840354107684,0.9773623405785656,0.9797590653870429,0.002396724808477302,0.5357606961967339,0.3784065530653546,0.26788034809836697,0.037148047306074586,True,1,0.00048084489674170256,0.0006426762493077254,0.00016183135256602285,9.374982996122506e-06,1.1057855685460828e-05,1.6828726893383218e-06,8.27339345586136e-06,8.611866666927478e-06,3.384732110661174e-07,2.3703669114159852e-06,2.795863761979133e-06,4.2549685056314795e-07,5.3417042933350535e-06,7.139488228770071e-06,1.7977839354350173e-06,0.00035179364155546374,0.0004417044958827936,8.991085432732987e-05,0.4371557238604992,0.7047800851252863,0.2676243612647871,0.5613190604874088,0.29379604971451795,-0.2675230107728908,0.0006572370486863555,0.00030357876441401515,-0.00035365828427234034,9.97961745182156e-06,6.300576247928767e-06,-3.6790412038927934e-06
pccv1_n10_dense_r01,10,dense,1,18,13,L18H13,1.5,8,8,False,False,-11.537863731384277,-11.435885429382324,0.10197830200195312,-10.9375,-11.1875,-0.25,0.6975769412072983,0.5159583374264071,-0.18161860378089123,0.30295381626927875,0.22407785883626463,-0.07887595743301412,7.559328847417007,7.797500886947869,0.23817203953086263,0.5613190604874088,0.7968431883194448,0.12416333662690954,0.5953696786649909,0.9773623405785656,0.9789368524349129,0.0015745118563472715,0.472131899386126,0.33319376757294794,0.236065949693063,0.03259780137823091,False,1,0.00048084489674170256,0.0002511155485502474,-0.00022972934819145518,9.374982996122506e-06,4.89597376133777e-06,-4.479009234784736e-06,8.27339345586136e-06,5.2117369399512865e-06,-3.061656515910074e-06,2.3703669114159852e-06,1.493187633269492e-06,-8.771792781464931e-07,5.3417042933350535e-06,3.364950275409359e-06,-1.9767540179256946e-06,0.00035179364155546374,0.00020818210177599912,-0.00014361153977946462,0.4371557238604992,0.20147350965445388,-0.23568221420604535,0.5613190604874088,0.7968431883194448,0.23552412783203602,0.0006572370486863555,0.0011980052799766617,0.0005407682312903062,9.97961745182156e-06,1.1033247188457763e-05,1.0536297366362029e-06
pccv1_n10_dense_r02,10,dense,2,18,13,L18H13,1.0,7,7,False,False,-11.462589263916016,-11.462589263916016,0.0,-11.0625,-11.0625,0.0,0.6367485692534725,0.6367485692534725,0.0,0.27653638998657365,0.27653638998657365,0.0,7.32042532296429,7.32042532296429,0.0,0.6784135019571259,0.6784135019571259,0.3579536547046787,0.3579536547046787,0.9879817303187792,0.9879817303187792,0.0,0.0,0.0,0.0,0.0,False,0,0.0001564149271841596,0.0001564149271841596,0.0,2.691267482993804e-06,2.691267482993804e-06,0.0,2.691267482993804e-06,2.691267482993804e-06,0.0,9.900619776866346e-07,9.900619776866346e-07,0.0,3.4556558512692877e-06,3.4556558512692877e-06,0.0,0.00033113040344733615,0.00033113040344733615,0.0,0.6784135019571259,0.6784135019571259,0.0,0.3204598472524472,0.3204598472524472,0.0,0.0006186330376233867,0.0006186330376233867,0.0,1.0644169377141844e-05,1.0644169377141844e-05,0.0
pccv1_n10_dense_r02,10,dense,2,18,13,L18H13,0.5,7,7,False,False,-11.462589263916016,-11.966635704040527,-0.5040464401245117,-11.0625,-11.8125,-0.75,0.6367485692534725,0.3995043341767014,-0.23724423507677106,0.27653638998657365,0.1735025278293741,-0.10303386215719956,7.32042532296429,7.13163489840802,-0.18879042455627015,0.6784135019571259,0.8662963456224917,0.3579536547046787,0.7334454982616718,0.9879817303187792,0.9894486524159447,0.0014669220971654795,0.3760384836657145,0.26551322931175003,0.18801924183285726,0.025790543000050462,False,1,0.0001564149271841596,0.00019973317074253774,4.3318243558378145e-05,2.691267482993804e-06,3.228386024374219e-06,5.371185413804153e-07,2.691267482993804e-06,3.032788003101606e-06,3.4152052010780224e-07,9.900619776866346e-07,1.0481034883983038e-06,5.8041510711669175e-08,3.4556558512692877e-06,3.894176879408123e-06,4.385210281388352e-07,0.00033113040344733615,0.00042283512578005454,9.17047223327184e-05,0.6784135019571259,0.8662963456224917,0.18788284366536578,0.3204598472524472,0.1328508473608199,-0.1876089998916273,0.0006186330376233867,0.00021261485351752615,-0.0004060181841058605,1.0644169377141844e-05,6.42041225294882e-06,-4.2237571241930236e-06
pccv1_n10_dense_r02,10,dense,2,18,13,L18H13,1.5,7,8,False,False,-11.462589263916016,-11.037376403808594,0.4252128601074219,-11.0625,-10.5,0.5625,0.6367485692534725,0.6890526226673905,0.052304053413918083,0.27653638998657365,0.29925175176541124,0.022715361778837595,7.32042532296429,7.593766877749845,0.27334155478555466,0.6784135019571259,0.5915950428480621,0.3579536547046787,0.18499811251270315,0.9879817303187792,0.9876340958614378,-0.00034763445734142806,0.5439772526314242,0.38392613467758097,0.2719886263157121,0.03776336729518711,True,1,0.0001564149271841596,9.374493442161356e-05,-6.266999276254603e-05,2.691267482993804e-06,1.6129706943329717e-06,-1.0782967886608321e-06,2.691267482993804e-06,1.7169983665143409e-06,-9.74269116479463e-07,9.900619776866346e-07,8.63360998007934e-07,-1.2670097967870065e-07,3.4556558512692877e-06,2.4982178821918415e-06,-9.574379690774463e-07,0.00033113040344733615,0.00022488240711857456,-0.00010624799632876159,0.6784135019571259,0.40659693033535893,-0.271816571621767,0.3204598472524472,0.5915950428480621,0.2711351955956149,0.0006186330376233867,0.0014664175001646614,0.0008477844625412748,1.0644169377141844e-05,1.629042693294716e-05,5.6462575558053165e-06
pccv1_n10_dense_r03,10,dense,3,18,13,L18H13,1.0,8,8,False,False,-10.888829231262207,-10.888829231262207,0.0,-10.75,-10.75,0.0,0.38975325338584554,0.38975325338584554,0.0,0.1692676872493126,0.1692676872493126,0.0,7.884295411433734,7.884295411433734,0.0,0.8774697712238776,0.8774697712238776,0.7587171512037284,0.7587171512037284,0.9919162498412106,0.9919162498412106,0.0,0.0,0.0,0.0,0.0,False,0,4.2406335997669114e-05,4.2406335997669114e-05,0.0,1.3631494369708822e-06,1.3631494369708822e-06,0.0,2.546698424996861e-06,2.546698424996861e-06,0.0,1.2029751558867386e-06,1.2029751558867386e-06,0.0,2.546698424996861e-06,2.546698424996861e-06,0.0,0.0001227068018500403,0.0001227068018500403,0.0,0.11875262002014922,0.11875262002014922,0.0,0.8774697712238776,0.8774697712238776,0.0,0.0035860183991533417,0.0035860183991533417,0.0,1.8817697529360135e-05,1.8817697529360135e-05,0.0
pccv1_n10_dense_r03,10,dense,3,18,13,L18H13,0.5,8,8,False,False,-10.888829231262207,-11.13644790649414,-0.2476186752319336,-10.75,-10.8125,-0.0625,0.38975325338584554,0.5986033214701861,0.2088500680843406,0.1692676872493126,0.25997011936346015,0.09070243211414755,7.884295411433734,7.732852771832113,-0.15144263960162085,0.8774697712238776,0.7293383243729571,0.7587171512037284,0.4610297491777175,0.9919162498412106,0.9917043133433481,-0.00021193649786255264,0.29934605675168463,0.21050482687706112,0.14967302837584232,0.018362426952125067,False,1,4.2406335997669114e-05,6.186118957093112e-05,1.9454853573262006e-05,1.3631494369708822e-06,2.1167735036385217e-06,7.536240666676395e-07,2.546698424996861e-06,3.715053195290955e-06,1.1683547702940938e-06,1.2029751558867386e-06,1.75486687110908e-06,5.518917152223414e-07,2.546698424996861e-06,4.48120954236802e-06,1.934511117371159e-06,0.0001227068018500403,0.0002159167673591113,9.320996550907102e-05,0.11875262002014922,0.2683085751952396,0.14955595517509038,0.8774697712238776,0.7293383243729571,-0.1481314468509205,0.0035860183991533417,0.002048561251343727,-0.0015374571478096147,1.8817697529360135e-05,1.469332041710697e-05,-4.1243771122531644e-06
pccv1_n10_dense_r03,10,dense,3,18,13,L18H13,1.5,8,8,False,False,-10.888829231262207,-10.563899993896484,0.32492923736572266,-10.75,-10.5,0.25,0.38975325338584554,0.23807228510493708,-0.15168096828090846,0.1692676872493126,0.10339347971517189,-0.06587420753414071,7.884295411433734,7.960881337055513,0.0765859256217789,0.8774697712238776,0.944671837482482,0.7587171512037284,0.897639396124546,0.9919162498412106,0.9930415342367382,0.0011252843955276148,0.14359251174999405,0.09839179562919777,0.07179625587499702,0.00910378607974794,False,1,4.2406335997669114e-05,2.1565458350473103e-05,-2.084087764719601e-05,1.3631494369708822e-06,6.932205227558976e-07,-6.699289142149846e-07,2.546698424996861e-06,1.3786336282880774e-06,-1.1680647967087837e-06,1.2029751558867386e-06,7.855217629950221e-07,-4.174533928917165e-07,2.546698424996861e-06,1.562196563240541e-06,-9.8450186175632e-07,0.0001227068018500403,7.071041567894029e-05,-5.19963861711e-05,0.11875262002014922,0.04703244135793599,-0.07172017866221322,0.8774697712238776,0.944671837482482,0.06720206625860436,0.0035860183991533417,0.008173012804870344,0.004586994405717002,1.8817697529360135e-05,2.6012908204968944e-05,7.195210675608809e-06
pccv1_n10_dense_r04,10,dense,4,18,13,L18H13,1.0,7,7,False,False,-11.26409912109375,-11.26409912109375,0.0,-10.5625,-10.5625,0.0,0.7024569470927574,0.7024569470927574,0.0,0.305073175896989,0.305073175896989,0.0,7.500828666191535,7.500828666191535,0.0,0.4993958769049828,0.4993958769049828,0.0,0.0,0.9927830524815704,0.9927830524815704,0.0,0.0,0.0,0.0,0.0,False,0,5.78963533480404e-05,5.78963533480404e-05,0.0,1.1287991862934233e-06,1.1287991862934233e-06,0.0,1.6423931248849427e-06,1.6423931248849427e-06,0.0,8.258471266345205e-07,8.258471266345205e-07,0.0,2.244885237415733e-06,2.244885237415733e-06,0.0,0.00016752865323022486,0.00016752865323022486,0.0,0.4993958769049828,0.4993958769049828,0.0,0.4993958769049828,0.4993958769049828,0.0,0.000964060836186288,0.000964060836186288,0.0,1.2918422594558336e-05,1.2918422594558336e-05,0.0
pccv1_n10_dense_r04,10,dense,4,18,13,L18H13,0.5,7,7,False,False,-11.26409912109375,-11.726759910583496,-0.4626607894897461,-10.5625,-11.4375,-0.875,0.7024569470927574,0.5635269996576817,-0.1389299474350757,0.305073175896989,0.24473666635482683,-0.06033650954216219,7.500828666191535,7.244983045989956,-0.25584562020157886,0.4993958769049828,0.7543347386625178,0.0,0.5094381045416154,0.9927830524815704,0.9926859651386621,-9.708734290825305e-05,0.5101017539486501,0.3602276985238501,0.25505087697432505,0.035312965120780034,False,1,5.78963533480404e-05,8.215366844667785e-05,2.425731509863745e-05,1.1287991862934233e-06,1.601741538645083e-06,4.7294235235165976e-07,1.6423931248849427e-06,2.1893211069741943e-06,5.469279820892515e-07,8.258471266345205e-07,1.1008597869049212e-06,2.7501266027040075e-07,2.244885237415733e-06,3.185443414489869e-06,9.405581770741359e-07,0.00016752865323022486,0.00025305111374988274,8.552246051965787e-05,0.4993958769049828,0.7543347386625178,0.25493886175753494,0.4993958769049828,0.24489663412090232,-0.25449924278408054,0.000964060836186288,0.00041721075381378933,-0.0005468500823724988,1.2918422594558336e-05,8.134314722497304e-06,-4.784107872061032e-06
pccv1_n10_dense_r04,10,dense,4,18,13,L18H13,1.5,7,8,False,False,-11.26409912109375,-10.98288345336914,0.2812156677246094,-10.5625,-10.625,-0.0625,0.7024569470927574,0.6206690869231765,-0.08178786016958095,0.305073175896989,0.26955315953866527,-0.03552001635832375,7.500828666191535,7.7079355687356905,0.20710690254415542,0.4993958769049828,0.7042697300403811,0.0,0.4106864279773099,0.9927830524815704,0.992736489328081,-4.656315348938733e-05,0.41178427389121114,0.2904016936109455,0.20589213694560557,0.022362373933453635,True,1,5.78963533480404e-05,3.6231057790724076e-05,-2.1665295557316323e-05,1.1287991862934233e-06,7.519516149102287e-07,-3.7684757138319465e-07,1.6423931248849427e-06,1.0940831439026747e-06,-5.48309980982268e-07,8.258471266345205e-07,6.233897842233549e-07,-2.024573424111656e-07,2.244885237415733e-06,1.4048305647406661e-06,-8.40054672675067e-07,0.00016752865323022486,0.00011159951466111119,-5.5929138569113675e-05,0.4993958769049828,0.29358330206307115,-0.20581257484191168,0.4993958769049828,0.7042697300403811,0.20487385313539824,0.000964060836186288,0.0019781487291174724,0.0010140878929311844,1.2918422594558336e-05,1.7114339870764815e-05,4.195917276206478e-06
pccv1_n10_dense_r05,10,dense,5,18,13,L18H13,1.0,7,7,False,False,-11.88889217376709,-11.88889217376709,0.0,-11.1875,-11.1875,0.0,0.7003079126385724,0.7003079126385724,0.0,0.3041398620921165,0.3041398620921165,0.0,7.500057275351559,7.500057275351559,0.0,0.4995684174778314,0.4995684174778314,0.0,0.0,0.9926459198100019,0.9926459198100019,0.0,0.0,0.0,0.0,0.0,False,0,7.916227341951599e-05,7.916227341951599e-05,0.0,2.883485598525569e-06,2.883485598525569e-06,0.0,5.060674827970254e-06,5.060674827970254e-06,0.0,2.109603129723868e-06,2.109603129723868e-06,0.0,3.7024687971598956e-06,3.7024687971598956e-06,0.0,0.0001783949369857628,0.0001783949369857628,0.0,0.4995684174778314,0.4995684174778314,0.0,0.4995684174778314,0.4995684174778314,0.0,0.0005849344792156903,0.0005849344792156903,0.0,6.917122362812918e-06,6.917122362812918e-06,0.0
pccv1_n10_dense_r05,10,dense,5,18,13,L18H13,0.5,7,7,False,False,-11.88889217376709,-12.168624877929688,-0.27973270416259766,-11.1875,-11.8125,-0.625,0.7003079126385724,0.6117684138551002,-0.08853949878347223,0.3041398620921165,0.2656876463399748,-0.038452215752141694,7.500057275351559,7.2937546475048975,-0.20630262784666176,0.4995684174778314,0.7053179253315086,0.0,0.41129767046236054,0.9926459198100019,0.993006309231987,0.000360389421985019,0.41166195285581253,0.29083154907833786,0.20583097642790626,0.022314926427024998,False,1,7.916227341951599e-05,9.863280735497072e-05,1.947053393545473e-05,2.883485598525569e-06,3.5926997452815675e-06,7.092141467559983e-07,5.060674827970254e-06,5.923360489284652e-06,8.626856613143981e-07,2.109603129723868e-06,2.7979973749657215e-06,6.883942452418536e-07,3.7024687971598956e-06,5.22734728468568e-06,1.5248784875257843e-06,0.0001783949369857628,0.0002366078047384555,5.8212867752692704e-05,0.4995684174778314,0.7053179253315086,0.20574950785367724,0.4995684174778314,0.29402025486914807,-0.2055481626086833,0.0005849344792156903,0.0003038104350708671,-0.0002811240441448232,6.917122362812918e-06,5.22734728468568e-06,-1.6897750781272378e-06
pccv1_n10_dense_r05,10,dense,5,18,13,L18H13,1.5,7,8,False,False,-11.88889217376709,-11.60218334197998,0.2867088317871094,-11.1875,-11.3125,-0.125,0.7003079126385724,0.5669824312737698,-0.1333254813648026,0.3041398620921165,0.24623734123828792,-0.057902520853828604,7.500057275351559,7.755735484480414,0.2556782091288543,0.4995684174778314,0.7539145247067492,0.0,0.5091543140834056,0.9926459198100019,0.9928190462076145,0.00017312639761257742,0.5097938650467881,0.3600270400867393,0.25489693252339407,0.035296049271367896,True,1,7.916227341951599e-05,5.301284687811677e-05,-2.6149426541399223e-05,2.883485598525569e-06,2.1881015114343677e-06,-6.953840870912014e-07,5.060674827970254e-06,3.840237747544755e-06,-1.2204370804254994e-06,2.109603129723868e-06,1.6008492634871524e-06,-5.087538662367155e-07,3.7024687971598956e-06,2.479443842835038e-06,-1.2230249543248575e-06,0.0001783949369857628,0.00011946629460904328,-5.892864237671953e-05,0.4995684174778314,0.24476021062334366,-0.2548082068544877,0.4995684174778314,0.7539145247067492,0.2543461072289179,0.0005849344792156903,0.001133464644599185,0.0005485301653834947,6.917122362812918e-06,9.212251455544969e-06,2.295129092732051e-06
pccv1_n10_distractors_r00,10,distractors,0,18,13,L18H13,1.0,9,9,False,False,-2.566056489944458,-2.566056489944458,0.0,-2.375,-2.375,0.0,0.5438242532650202,0.5438242532650202,0.0,0.2361798723181547,0.2361798723181547,0.0,8.989075200352143,8.989075200352143,0.0,0.8485283852996834,0.8485283852996834,0.7696029509602843,0.7696029509602843,0.9735512510906119,0.9735512510906119,0.0,0.0,0.0,0.0,0.0,False,0,0.0023833416025198584,0.0023833416025198584,0.0,1.1037061275518359e-05,1.1037061275518359e-05,0.0,4.600931654628037e-06,4.600931654628037e-06,0.0,2.1733262250936587e-06,2.1733262250936587e-06,0.0,4.897666252211324e-06,4.897666252211324e-06,0.0,1.937064579075467e-05,1.937064579075467e-05,0.0,0.0004693077875360337,0.0004693077875360337,0.0,0.06965145133966359,0.06965145133966359,0.0,0.8485283852996834,0.8485283852996834,0.0,0.07892543433939911,0.07892543433939911,0.0
pccv1_n10_distractors_r00,10,distractors,0,18,13,L18H13,0.5,9,9,False,False,-2.566056489944458,-4.217778205871582,-1.651721715927124,-2.375,-3.75,-1.375,0.5438242532650202,0.7458373619660014,0.20201310870098121,0.2361798723181547,0.32391305069911264,0.08773317838095793,8.989075200352143,8.652726050641602,-0.3363491497105411,0.8485283852996834,0.6384303178997192,0.7696029509602843,0.2967031939308824,0.9735512510906119,0.9811446598303064,0.007593408739694496,0.5491994243651758,0.34965342867696,0.2745997121825879,0.06892032992400593,False,1,0.0023833416025198584,0.0017932193705258088,-0.0005901222319940496,1.1037061275518359e-05,1.0662872144982527e-05,-3.7418913053583125e-07,4.600931654628037e-06,4.444946417931125e-06,-1.559852366969117e-07,2.1733262250936587e-06,2.2350594213245895e-06,6.173319623093073e-08,4.897666252211324e-06,6.884467687896984e-06,1.98680143568566e-06,1.937064579075467e-05,5.415053289209647e-05,3.477988710134181e-05,0.0004693077875360337,0.002956518919217395,0.002487211131681361,0.06965145133966359,0.34172712396883675,0.27207567262917315,0.8485283852996834,0.6384303178997192,-0.21009806739996428,0.07892543433939911,0.015014441963136697,-0.06391099237626241
pccv1_n10_distractors_r00,10,distractors,0,18,13,L18H13,1.5,9,9,False,False,-2.566056489944458,-1.1139826774597168,1.4520738124847412,-2.375,-0.625,1.75,0.5438242532650202,0.7173078184209829,0.17348356515596275,0.2361798723181547,0.31152282736629255,0.07534295504813784,8.989075200352143,9.303776505026846,0.3147013046747027,0.8485283852996834,0.6427667205727432,0.7696029509602843,0.29871848751451,0.9735512510906119,0.9540785037479509,-0.019472747342661023,0.533138807346313,0.34101072181596975,0.2665694036731565,0.06520976183849611,False,1,0.0023833416025198584,0.0038220306300322943,0.0014386890275124358,1.1037061275518359e-05,1.467341185752108e-05,3.636350582002721e-06,4.600931654628037e-06,6.931228976086361e-06,2.330297321458324e-06,2.1733262250936587e-06,3.2740807376925477e-06,1.100754512598889e-06,4.897666252211324e-06,5.746190645951316e-06,8.48524393739992e-07,1.937064579075467e-05,1.5619765615750804e-05,-3.7508801750038647e-06,0.0004693077875360337,0.0001481962099880796,-0.00032111157754795413,0.06965145133966359,0.009168574851169974,-0.06048287648849362,0.8485283852996834,0.6427667205727432,-0.20576166472694024,0.07892543433939911,0.3440482330582332,0.26512279871883404
pccv1_n10_distractors_r01,10,distractors,1,18,13,L18H13,1.0,9,9,False,False,-4.058502197265625,-4.058502197265625,0.0,-3.75,-3.75,0.0,0.624297477495071,0.624297477495071,0.0,0.2711289495422289,0.2711289495422289,0.0,8.788107586438878,8.788107586438878,0.0,0.7619333525169738,0.7619333525169738,0.5436357921330947,0.5436357921330947,0.9640558614309214,0.9640558614309214,0.0,0.0,0.0,0.0,0.0,False,0,0.0012980447424301375,0.0012980447424301375,0.0,2.3539961350106462e-06,2.3539961350106462e-06,0.0,1.1836635911048995e-06,1.1836635911048995e-06,0.0,2.8114474569270714e-07,2.8114474569270714e-07,0.0,7.642306533832253e-07,7.642306533832253e-07,0.0,6.398824918062265e-06,6.398824918062265e-06,0.0,0.0005411055529624964,0.0005411055529624964,0.0,0.21829756038387918,0.21829756038387918,0.0,0.7619333525169738,0.7619333525169738,0.0,0.017918954943711186,0.017918954943711186,0.0
pccv1_n10_distractors_r01,10,distractors,1,18,13,L18H13,0.5,9,8,False,False,-4.058502197265625,-5.389087200164795,-1.33058500289917,-3.75,-4.875,-1.125,0.624297477495071,0.7144643630431606,0.0901668855480896,0.2711289495422289,0.31028793038616626,0.039158980843937374,8.788107586438878,8.374322304407073,-0.41378528203180487,0.7619333525169738,0.6171522513761104,0.5436357921330947,0.24283048920582118,0.9640558614309214,0.9690415828177095,0.0049857213867881,0.8023777498181512,0.5563341963135484,0.4011888749090756,0.08583657957564703,True,1,0.0012980447424301375,0.0009278508827531913,-0.00037019385967694616,2.3539961350106462e-06,2.299912395246275e-06,-5.408373976437103e-08,1.1836635911048995e-06,1.086401689748813e-06,-9.726190135608638e-08,2.8114474569270714e-07,2.924010480491087e-07,1.1256302356401542e-08,7.642306533832253e-07,1.2310543941480538e-06,4.6682374076482857e-07,6.398824918062265e-06,2.3228292341934252e-05,1.6829467423871985e-05,0.0005411055529624964,0.0028579819223398485,0.0023168763693773523,0.21829756038387918,0.6171522513761104,0.39885469099223125,0.7619333525169738,0.37432176217028923,-0.3876115903466846,0.017918954943711186,0.00471201558663815,-0.013206939357073035
pccv1_n10_distractors_r01,10,distractors,1,18,13,L18H13,1.5,9,9,False,False,-4.058502197265625,-2.9074034690856934,1.1510987281799316,-3.75,-2.75,1.0,0.624297477495071,0.42729585036574275,-0.19700162712932828,0.2711289495422289,0.18557222995399963,-0.08555671958822925,8.788107586438878,8.99427803345453,0.20617044701565135,0.7619333525169738,0.8911168902675798,0.5436357921330947,0.8341496933876011,0.9640558614309214,0.95875113160659,-0.005304729824331389,0.3369039639706208,0.21551219646531045,0.1684519819853104,0.0362934596318051,False,1,0.0012980447424301375,0.001518124374633879,0.0002200796322037416,2.3539961350106462e-06,2.4296103332899064e-06,7.56141982792602e-08,1.1836635911048995e-06,1.2216847977426674e-06,3.80212066377679e-08,2.8114474569270714e-07,2.901755738363075e-07,9.030828143600362e-09,7.642306533832253e-07,6.539207500396738e-07,-1.1030990334355143e-07,6.398824918062265e-06,2.753109190722634e-06,-3.645715727339631e-06,0.0005411055529624964,0.0001170651816538436,-0.00042404037130865276,0.21829756038387918,0.05027337479550804,-0.16802418558837115,0.7619333525169738,0.8911168902675798,0.12918353775060598,0.017918954943711186,0.0569671968799787,0.03904824193626751
pccv1_n10_distractors_r02,10,distractors,2,18,13,L18H13,1.0,10,10,True,True,-0.5923691391944885,-0.5923691391944885,0.0,1.0,1.0,0.0,0.6453550991102786,0.6453550991102786,0.0,0.28027415841172015,0.28027415841172015,0.0,9.701857729445692,9.701857729445692,0.0,0.7223993980980586,0.7223993980980586,0.45664351122315855,0.45664351122315855,0.7655261077989053,0.7655261077989053,0.0,0.0,0.0,0.0,0.0,False,0,0.001156129940147187,0.001156129940147187,0.0,2.5542237332587767e-05,2.5542237332587767e-05,0.0,9.396463996180739e-06,9.396463996180739e-06,0.0,4.169655622578918e-06,4.169655622578918e-06,0.0,8.292350371877173e-06,8.292350371877173e-06,0.0,2.5542237332587767e-05,2.5542237332587767e-05,0.0,0.0003111681520471053,0.0003111681520471053,0.0,0.010304473990190981,0.010304473990190981,0.0,0.2657558868749001,0.2657558868749001,0.0,0.7223993980980586,0.7223993980980586,0.0
pccv1_n10_distractors_r02,10,distractors,2,18,13,L18H13,0.5,10,9,True,False,-0.5923691391944885,-1.0524826049804688,-0.4601134657859802,1.0,-0.375,-1.375,0.6453550991102786,0.8889131099979379,0.24355801088765938,0.28027415841172015,0.3860500585635627,0.10577590015184257,9.701857729445692,9.304560865553958,-0.397296863891734,0.7223993980980586,0.5523952750308858,0.45664351122315855,0.17273992484736755,0.7655261077989053,0.9194394139017277,0.1539133061028224,0.6861610145785679,0.45026149859919534,0.34308050728928396,0.06420170135100403,True,1,0.001156129940147187,0.000830492706497059,-0.00032563723365012793,2.5542237332587767e-05,1.8347973766366138e-05,-7.194263566221629e-06,9.396463996180739e-06,6.749842335799059e-06,-2.6466216603816803e-06,4.169655622578918e-06,3.18839975570676e-06,-9.812558668721577e-07,8.292350371877173e-06,8.666969117800945e-06,3.746187459237719e-07,2.5542237332587767e-05,4.134779715738145e-05,1.580555982479368e-05,0.0003111681520471053,0.0010663737435160166,0.0007552055914689113,0.010304473990190981,0.06597420735344964,0.05566973336325866,0.2657558868749001,0.5523952750308858,0.2866393881559857,0.7223993980980586,0.37965535018351826,-0.3427440479145404
